Pressure(Pa),Temperature(K),CO2_mole_frac,CH4_mole_frac,CO2_uptake,CH4_uptake,CO2_Error,CH4_Error
7200000.076,300,0.04,0.96,107.9031829259,163.4788511562,2.6739910280,0.7304509417
7200000.076,300,0.06,0.94,153.7327302620,152.3907320864,3.0499179147,1.1249657966
7200000.076,300,0.08,0.92,195.8410455051,142.1910363860,2.4195234801,1.0342239760
7200000.076,300,0.1,0.9,232.5169947366,133.1657383807,2.3063787003,0.9421129721
7200000.076,300,0.12,0.88,268.3246019242,124.8381699907,3.4289373188,0.9222549311
7200000.076,300,0.14,0.86,300.0877355564,116.7450567864,3.8301150474,1.2760315161
7200000.076,300,0.16,0.84,326.6540011763,109.8470616522,6.0939898530,1.7229626717
7200000.076,300,0.18,0.82,355.1037052357,102.3706862620,4.7372568050,0.7922649180
7200000.076,300,0.2,0.8,379.2334303582,96.3260390465,4.6761647359,1.2112358119
7200000.076,300,0.22,0.78,402.9707194324,90.4291861209,5.5955418056,1.1476453433
7200000.076,300,0.24,0.76,423.8643928961,84.9853303189,5.6530722857,1.6734193758
7200000.076,300,0.26,0.74,444.3428988444,80.0942609659,6.8697983384,1.0028666721
7200000.076,300,0.28,0.72,461.3698588256,75.4286955967,3.8112841132,0.7397862389
7200000.076,300,0.3,0.7,482.6838825793,69.5562429845,3.3018112122,1.1241920491
7200000.076,300,0.32,0.68,493.3888578517,66.5370357211,4.1546671184,1.5975687343
7200000.076,300,0.34,0.66,510.6073986378,62.6695528868,3.8600749850,1.0427956918
7200000.076,300,0.36,0.64,523.8506604544,59.1339607290,4.6014198517,1.2771714533
7200000.076,300,0.38,0.62,538.6920353353,55.1832648692,5.6692171921,1.0893370332
7200000.076,300,0.4,0.6,549.7638055611,52.0008473570,4.1958795693,0.6342688644
7200000.076,300,0.42,0.58,561.8147564645,48.9617153812,6.9079422271,1.0236266076
7200000.076,300,0.44,0.56,575.6095745993,46.0234999191,8.2638415550,1.9471762020
7200000.076,300,0.46,0.54,583.3609139604,43.6961542609,5.4922950403,1.1176728923
7200000.076,300,0.48,0.52,594.1429034434,40.7669894586,7.2602859548,1.0723416055
7200000.076,300,0.5,0.5,604.0017225839,38.2356227012,6.9341392324,1.7621579087
7200000.076,300,0.52,0.48,614.1233174842,35.8895458241,2.7953133759,0.7889925201
7200000.076,300,0.54,0.46,621.4613987731,34.1356075319,6.3935425397,1.1050310739
7200000.076,300,0.56,0.44,629.0855328443,31.5213924276,2.7547494752,0.9092424453
7200000.076,300,0.58,0.42,640.9851831025,29.3482063585,3.2853461525,0.6288284734
7200000.076,300,0.6,0.4,644.9622805893,27.4454791984,6.2422512992,1.4556034485
7200000.076,300,0.62,0.38,651.5415855059,26.0930851950,2.9074578884,0.6457419781
7200000.076,300,0.64,0.36,659.9610481485,23.8843263862,6.0148788712,0.8079325273
7200000.076,300,0.66,0.34,668.5003510857,22.1739837627,3.3307167361,0.6932957848
7200000.076,300,0.68,0.32,674.2124959947,20.6316585151,6.4756060789,0.7650299101
7200000.076,300,0.7,0.3,678.7939777292,19.0591644016,4.9424496432,0.8349946389
7200000.076,300,0.72,0.28,685.4743922115,17.5000970910,5.5674469428,0.3925458775
7200000.076,300,0.74,0.26,690.4150311265,15.9722926820,2.0092703202,0.4982054363
7200000.076,300,0.76,0.24,697.1172678172,14.7122286690,3.4756514733,0.6077415959
7200000.076,300,0.78,0.22,698.4614249308,13.3314891927,5.5206099892,0.2698275413
7200000.076,300,0.8,0.2,703.3916982968,12.1579866178,3.5871521321,0.3048010865
7200000.076,300,0.82,0.18,712.6907777910,10.7088533281,2.2976992940,0.1401555476
7200000.076,300,0.84,0.16,715.2353382201,9.6344438739,1.1623919209,0.5188684745
7200000.076,300,0.86,0.14,721.7037135771,8.3183188147,3.7960776456,0.2483453262
7200000.076,300,0.88,0.12,725.6806292122,7.1435564409,5.6393917031,0.3291445139
7200000.076,300,0.9,0.1,729.2655634283,6.0131190931,6.7433958265,0.1729877878
7200000.076,300,0.92,0.08,732.1670078911,4.7901196866,3.0844774413,0.2409763576
7200000.076,300,0.94,0.06,737.7096669812,3.6002065748,5.4936858151,0.1224021641
7200000.076,300,0.96,0.04,741.1425731453,2.5246036270,1.5623407988,0.0786641825
7200000.076,300,0.98,0.02,745.4917392859,1.7798304726,4.2766810870,0.1083178999
7800000.074,300,0.02,0.98,57.4214135296,178.5356016423,1.0515329460,0.9273152938
7800000.074,300,0.04,0.96,108.7537944254,166.5070427741,1.6263210787,1.0161223401
7800000.074,300,0.06,0.94,154.5339690149,155.2151346734,2.3645041589,0.8727312275
7800000.074,300,0.08,0.92,194.9661567987,145.2934235222,4.5500528394,0.9333106328
7800000.074,300,0.1,0.9,233.5457300125,135.5955587249,4.5621436467,1.3803538149
7800000.074,300,0.12,0.88,269.6349346147,126.4763062518,4.3349370468,0.7054331806
7800000.074,300,0.14,0.86,300.0759151935,118.8168622055,4.0354540009,0.9912994916
7800000.074,300,0.16,0.84,330.1251871310,110.9857539974,3.2306319394,1.4711455816
7800000.074,300,0.18,0.82,355.2957406699,105.1196335318,3.9585306985,1.1420672387
7800000.074,300,0.2,0.8,381.1945194893,97.8185359367,6.2318855920,0.9059834211
7800000.074,300,0.22,0.78,403.5621012809,91.6969083844,4.7788538137,0.4643407332
7800000.074,300,0.24,0.76,424.6889995973,86.4290597348,6.0429867285,0.8387368365
7800000.074,300,0.26,0.74,442.9347299195,81.3166967781,4.4614488911,1.6668904708
7800000.074,300,0.28,0.72,463.1246371612,76.5675537048,5.9313717825,1.1703378135
7800000.074,300,0.3,0.7,481.0608558271,71.9908041505,3.4868127322,1.0957464681
7800000.074,300,0.32,0.68,495.8649511019,67.6276899492,7.1840121771,1.4887333635
7800000.074,300,0.34,0.66,510.3282562216,63.9908497516,6.3880553719,1.2897803830
7800000.074,300,0.36,0.64,525.4788699811,59.8201532396,3.6597296501,0.9779108763
7800000.074,300,0.38,0.62,537.7876866475,56.7118980932,4.9469542032,0.9668153618
7800000.074,300,0.4,0.6,550.7202547716,52.9803740706,4.7607724032,1.0839779659
7800000.074,300,0.42,0.58,563.2125598405,50.1983405062,5.4132895819,1.3279575512
7800000.074,300,0.44,0.56,575.0296494102,47.0060103667,3.9415998556,0.6186385132
7800000.074,300,0.46,0.54,586.0986009341,44.5059396635,4.4686804777,1.2270062413
7800000.074,300,0.48,0.52,593.9121335892,41.9839550919,5.5707397601,1.1643404875
7800000.074,300,0.5,0.5,605.1379322363,39.2269848929,7.1758487183,1.4976398892
7800000.074,300,0.52,0.48,614.4705633759,36.8502418610,2.4044221411,1.0378719746
7800000.074,300,0.54,0.46,624.7046335756,34.3226876526,5.7064482668,0.9862547160
7800000.074,300,0.56,0.44,631.7282932113,32.1301404651,2.6377099785,0.5852153184
7800000.074,300,0.58,0.42,637.0394550403,30.7587168694,4.3972094591,0.6570698282
7800000.074,300,0.6,0.4,645.4690104543,28.7361430610,3.2629642210,0.6507577311
7800000.074,300,0.62,0.38,653.6925278504,26.4940990421,2.0051242007,0.5073681238
7800000.074,300,0.64,0.36,659.7028186820,24.7563392186,3.2826624970,0.7281675962
7800000.074,300,0.66,0.34,667.2283891117,23.2845958559,2.5445429474,0.6891619168
7800000.074,300,0.68,0.32,671.9458050196,21.7581838561,2.1383976599,0.3889812151
7800000.074,300,0.7,0.3,676.0223754066,20.3366003769,3.5251354544,0.7915494732
7800000.074,300,0.72,0.28,685.2286195890,18.3351779272,4.1384178973,0.6177506530
7800000.074,300,0.74,0.26,688.1435210804,17.0923864187,7.9707050937,1.0998162519
7800000.074,300,0.76,0.24,694.6688160311,15.4653562785,5.8534634881,0.6637385623
7800000.074,300,0.78,0.22,704.1031022917,13.9343029148,4.7840354460,0.5222480799
7800000.074,300,0.8,0.2,703.2855878083,13.0187938714,4.7024755946,0.5481838105
7800000.074,300,0.82,0.18,711.4949207689,11.3203530313,5.1206135516,0.5842195723
7800000.074,300,0.84,0.16,715.9281933378,10.2833728623,3.2099114475,0.3165562307
7800000.074,300,0.86,0.14,720.0724125709,9.0734687328,4.8943992154,0.5542575176
7800000.074,300,0.88,0.12,726.0724125709,8.0034687328,4.8943992154,0.5542575176
7800000.074,300,0.9,0.1,731.0482560055,6.6374156998,6.0460329217,0.2879530771
7800000.074,300,0.92,0.08,733.9395167710,5.7531032529,6.0161236199,0.2421190812
7800000.074,300,0.94,0.06,733.2101094542,5.1018204299,2.0645625852,0.1260912228
7800000.074,300,0.96,0.04,739.4639906875,3.6739711093,2.2219231786,0.1531098903
7800000.074,300,0.98,0.02,745.1152152646,1.9557050145,2.2784444988,0.1101942548
8400000.072,300,0.02,0.98,58.0545303517,181.2543800463,1.2468333304,1.5116720752
8400000.072,300,0.04,0.96,109.4253728899,168.9616612630,2.8173213063,1.3563384821
8400000.072,300,0.06,0.94,154.6200758124,157.6520165214,2.4845823635,0.7179893493
8400000.072,300,0.08,0.92,195.6711050570,147.4084599314,2.8070515950,1.7336068980
8400000.072,300,0.1,0.9,235.0862870019,137.2579626890,2.4551886851,1.6639026160
8400000.072,300,0.12,0.88,268.2004881137,129.3032284363,3.5890372045,1.5759265011
8400000.072,300,0.14,0.86,301.5178176157,120.4642148893,3.6828989103,1.4199105400
8400000.072,300,0.16,0.84,328.4595161465,113.4860567688,5.6785742311,1.4397955937
8400000.072,300,0.18,0.82,356.7373703144,106.2973796395,5.1577159655,1.6287117425
8400000.072,300,0.2,0.8,379.8467253410,99.8632888342,2.7083699774,0.8396457418
8400000.072,300,0.22,0.78,403.1810309662,94.1589199030,6.9170253066,1.7689838263
8400000.072,300,0.24,0.76,424.8554848624,87.7710769745,5.1987847136,0.9789318754
8400000.072,300,0.26,0.74,444.1153113957,82.9265207190,4.4759119507,0.9446649246
8400000.072,300,0.28,0.72,463.4136904971,78.0285556252,3.0548151728,0.8854449977
8400000.072,300,0.3,0.7,479.2994399032,73.3440932741,3.0178168026,0.7640694455
8400000.072,300,0.32,0.68,493.3014780921,69.8453999599,3.5383494402,1.6719351156
8400000.072,300,0.34,0.66,513.4557423935,64.9497887007,5.9259817502,1.5528840024
8400000.072,300,0.36,0.64,526.4056773584,60.8759309327,2.6209306369,1.0978287754
8400000.072,300,0.38,0.62,537.0442767469,58.4285065580,4.9732041399,0.7385766927
8400000.072,300,0.4,0.6,551.7532635632,54.6719191700,3.1210747667,0.1051539426
8400000.072,300,0.42,0.58,561.7436524354,52.1850432015,5.8326753431,1.2872077811
8400000.072,300,0.44,0.56,574.3768926004,48.3614875619,2.6704182381,0.9457656482
8400000.072,300,0.46,0.54,583.6106873211,45.7883485288,6.7519114400,1.3034493014
8400000.072,300,0.48,0.52,595.9497823016,43.0143710461,6.3140216388,1.1563978555
8400000.072,300,0.5,0.5,605.3193293439,40.3987966853,4.6512012745,0.9746311194
8400000.072,300,0.52,0.48,614.4471954277,37.9845249104,5.8763541292,1.0031064818
8400000.072,300,0.54,0.46,623.4694056524,35.5492012346,5.1182879218,1.4193612139
8400000.072,300,0.56,0.44,630.7461119801,33.4800148710,6.7549574304,1.4237721298
8400000.072,300,0.58,0.42,639.0885604121,31.6133908921,2.6123597057,0.4601098155
8400000.072,300,0.6,0.4,644.2236897598,29.7658628107,8.0393527219,1.3181487753
8400000.072,300,0.62,0.38,654.7840929013,27.4235653299,5.3808342236,0.8702749186
8400000.072,300,0.64,0.36,659.0747937085,25.8850526312,6.5609614747,1.0670263619
8400000.072,300,0.66,0.34,665.4774296626,24.2872630841,2.5641578810,0.7728860122
8400000.072,300,0.68,0.32,674.3235164801,22.1305207044,5.4164913043,0.7899726809
8400000.072,300,0.7,0.3,682.0159358784,20.5005068303,2.4206128482,0.4905835464
8400000.072,300,0.72,0.28,682.1660544873,19.6388044564,3.5526348678,0.2727178400
8400000.072,300,0.74,0.26,690.0576015376,17.8517798696,8.5372862095,0.7687375372
8400000.072,300,0.76,0.24,696.2471072560,16.2621458620,2.8858880018,0.7424675060
8400000.072,300,0.78,0.22,701.3535040292,15.0465726379,2.1435122729,0.1139162309
8400000.072,300,0.8,0.2,706.3106914522,13.7745405364,7.3294556575,1.3501064252
8400000.072,300,0.82,0.18,710.6563114840,12.4365679138,5.6149155121,0.3198405996
8400000.072,300,0.84,0.16,712.6319487541,11.2064406984,4.6415089731,0.5489937354
8400000.072,300,0.86,0.14,717.5935006188,9.9988572509,4.1602350515,0.4042091571
8400000.072,300,0.88,0.12,721.4699431692,9.2133063987,2.5510515299,0.1480441436
8400000.072,300,0.9,0.1,723.7211767466,8.1460579061,3.1507102840,0.2417551954
8400000.072,300,0.92,0.08,728.9147714277,7.1300633328,1.2286994787,0.1330087262
8400000.072,300,0.94,0.06,734.2843076643,5.5469272348,5.5512604816,0.1123306756
8400000.072,300,0.96,0.04,740.2993266411,3.9430044567,6.8675506573,0.3012929719
8400000.072,300,0.98,0.02,746.4870138421,2.0613955027,2.6164448862,0.1015702601
9000000.07,300,0.02,0.98,58.7688439744,183.6069879856,0.9321806952,1.5597225742
9000000.07,300,0.04,0.96,109.5683083552,171.4475426534,2.8711281491,0.9078157557
9000000.07,300,0.06,0.94,155.1438997406,159.9664989709,1.6808797745,1.4705744791
9000000.07,300,0.08,0.92,198.8908809853,149.0031331341,2.1235979340,0.2697510008
9000000.07,300,0.1,0.9,235.3202392615,139.6209473921,3.2537206812,0.7724715566
9000000.07,300,0.12,0.88,270.2049488841,130.4976834544,3.4557323609,1.2997160817
9000000.07,300,0.14,0.86,299.8007735155,122.3742356213,5.6368133533,1.3362781087
9000000.07,300,0.16,0.84,330.3967827001,114.7918050643,3.3288846049,0.7437834817
9000000.07,300,0.18,0.82,355.7941053550,107.7851688605,5.2176445034,1.0833841218
9000000.07,300,0.2,0.8,380.8501832254,101.5480376506,4.2672701954,1.5501824759
9000000.07,300,0.22,0.78,401.7262170707,95.5538486920,8.6885213880,1.5698246682
9000000.07,300,0.24,0.76,423.7460983413,90.1571358869,4.2759383483,0.6417376548
9000000.07,300,0.26,0.74,447.1698750210,83.6021707028,2.1388758886,0.7712761668
9000000.07,300,0.28,0.72,462.4775177553,79.5790364124,4.0814474391,1.2392427152
9000000.07,300,0.3,0.7,477.2136004805,75.4760706618,3.7176670893,0.8006970001
9000000.07,300,0.32,0.68,497.7072001229,70.4397597690,7.4504472286,1.6650576798
9000000.07,300,0.34,0.66,510.8608999591,66.4705647585,7.2084210578,1.7253476842
9000000.07,300,0.36,0.64,524.1544437810,63.0756722343,6.2750669284,1.3727971804
9000000.07,300,0.38,0.62,537.4655362955,58.9585503235,7.6354224158,1.6277001090
9000000.07,300,0.4,0.6,548.8793696385,56.2227646358,3.4274268655,1.2527976731
9000000.07,300,0.42,0.58,562.4000462799,53.1231623179,2.6547639006,0.8346205972
9000000.07,300,0.44,0.56,574.4299023818,49.4437873348,3.6464931694,0.8894854264
9000000.07,300,0.46,0.54,587.2332648467,46.2718460442,4.0722640297,1.0024846596
9000000.07,300,0.48,0.52,593.5904378666,44.2971777426,6.4907368379,1.1918709222
9000000.07,300,0.5,0.5,603.3220517171,41.5737579746,4.7305843031,1.4348069324
9000000.07,300,0.52,0.48,612.7892531421,39.1858093639,5.2204748785,1.0668565048
9000000.07,300,0.54,0.46,620.1528846000,37.2615993192,3.9916701322,0.8691662707
9000000.07,300,0.56,0.44,628.7469249101,35.0254564630,4.1994570424,0.8156643645
9000000.07,300,0.58,0.42,638.1976687529,32.5099366483,5.5108140570,1.1562238080
9000000.07,300,0.6,0.4,644.7336929560,30.6264379962,3.1759957653,1.0764493161
9000000.07,300,0.62,0.38,651.7974508998,28.7074329096,4.8526475614,0.9571889116
9000000.07,300,0.64,0.36,660.2559207399,26.7737080688,6.0266816588,0.9644385193
9000000.07,300,0.66,0.34,665.2805751574,25.1145530594,4.3686126756,0.8400272020
9000000.07,300,0.68,0.32,672.6806678886,23.2810485277,3.6119150370,0.3767975440
9000000.07,300,0.7,0.3,678.1481312855,21.7226774217,4.5828781849,0.4741587974
9000000.07,300,0.72,0.28,683.5982278415,20.1058914349,4.7018194961,0.8104696131
9000000.07,300,0.74,0.26,686.6196035249,19.1274256045,4.8090486601,0.2800242462
9000000.07,300,0.76,0.24,692.7646464936,17.3070826550,1.5089961361,0.5330807167
9000000.07,300,0.78,0.22,701.4269721309,15.9138778012,4.3581594006,0.4896340405
9000000.07,300,0.8,0.2,703.3550551718,14.6855408262,2.1499783818,0.4406675989
9000000.07,300,0.82,0.18,709.0491967588,13.5327917787,4.8092121148,0.4078884197
9000000.07,300,0.84,0.16,706.6270225486,12.8952672846,3.8249694902,0.2057556860
9000000.07,300,0.86,0.14,714.1352261375,11.5879276643,4.2722506623,0.3674436868
9000000.07,300,0.88,0.12,717.9370185499,10.6904536352,1.0602210480,0.4092339300
9000000.07,300,0.9,0.1,723.6424349446,9.1297949999,3.9955897606,0.5745669256
9000000.07,300,0.92,0.08,728.6816375010,7.5962551911,3.6583481608,0.1024081608
9000000.07,300,0.94,0.06,735.4591608108,5.9340832952,6.4727140582,0.3120712948
9000000.07,300,0.96,0.04,740.5264594605,4.1113533584,3.4305955237,0.3066580429
9000000.07,300,0.98,0.02,746.4635549681,2.1434150346,4.9998451087,0.1049958276
9600000.068,300,0.02,0.98,58.9724269939,186.4576805842,1.2930305064,1.1894113462
9600000.068,300,0.04,0.96,110.3766393259,172.7733151192,2.0538372847,1.5784867987
9600000.068,300,0.06,0.94,156.4725085307,161.4276335017,2.0471554123,1.2892022969
9600000.068,300,0.08,0.92,197.2044789028,150.7007451593,2.9412690825,1.2611383768
9600000.068,300,0.1,0.9,235.2895972438,141.7052844938,1.3650708355,1.3988528251
9600000.068,300,0.12,0.88,270.0654686019,132.6556856328,4.4404465596,0.7801289113
9600000.068,300,0.14,0.86,300.6378370607,124.0721460198,2.7789007464,1.6966534005
9600000.068,300,0.16,0.84,327.0114307653,116.8940114173,8.3394696762,2.0209770081
9600000.068,300,0.18,0.82,355.2460042198,109.2524034697,3.8412322041,0.6586754322
9600000.068,300,0.2,0.8,377.1139483642,103.5602015426,4.5523326219,1.8599091006
9600000.068,300,0.22,0.78,403.6633017725,96.4333871646,1.3279865003,0.3033161486
9600000.068,300,0.24,0.76,422.0487851546,91.7971286936,3.4364669052,1.6896575829
9600000.068,300,0.26,0.74,445.7626153547,85.5849945440,8.0056487811,2.4052195350
9600000.068,300,0.28,0.72,459.8981327186,81.4870348359,6.3193675195,1.9730834160
9600000.068,300,0.3,0.7,475.9494581312,77.1024045973,4.9759481911,1.0676928789
9600000.068,300,0.32,0.68,492.7903837855,72.4438675793,2.9440700699,1.0609660593
9600000.068,300,0.34,0.66,506.7050422149,68.5559627435,5.5395208729,0.7701845249
9600000.068,300,0.36,0.64,524.6580821665,64.2292832494,3.2773763003,0.9134825404
9600000.068,300,0.38,0.62,535.5794610059,60.6497970495,6.6305658689,1.8778189929
9600000.068,300,0.4,0.6,547.9556537408,57.3061915971,2.2243719109,0.5018728814
9600000.068,300,0.42,0.58,561.1851857512,54.0343615233,4.3988352147,1.2077552914
9600000.068,300,0.44,0.56,575.3920799219,50.7740022490,3.0473800138,1.0202524663
9600000.068,300,0.46,0.54,581.6613276270,48.5286761227,8.5491503602,1.6547356624
9600000.068,300,0.48,0.52,591.3519339108,45.8879389386,5.2268149857,1.3664305548
9600000.068,300,0.5,0.5,604.1392024970,42.3245649022,2.1717398046,0.9177462509
9600000.068,300,0.52,0.48,613.5056580597,40.0387262989,6.0807151219,0.8158268657
9600000.068,300,0.54,0.46,622.3492898787,37.8734305484,3.6076766453,0.5966578155
9600000.068,300,0.56,0.44,630.7060136721,35.6490568652,4.1282098436,1.5195581487
9600000.068,300,0.58,0.42,635.7574002949,33.9236629614,5.1450380105,1.2663204003
9600000.068,300,0.6,0.4,644.7631529374,31.6520799760,2.9024360663,0.4151186550
9600000.068,300,0.62,0.38,651.3902848607,29.8248412857,3.2628216188,0.6820702987
9600000.068,300,0.64,0.36,657.9119427767,28.0999446710,6.9887472561,0.9335745119
9600000.068,300,0.66,0.34,663.4165039279,26.4759977226,1.9846264149,1.1966131536
9600000.068,300,0.68,0.32,669.9574381280,24.7257393690,4.3482002407,0.4732597150
9600000.068,300,0.7,0.3,674.6018405635,23.2966634022,5.9611164798,1.0849560351
9600000.068,300,0.72,0.28,681.0181153979,21.2629171678,4.2410855132,0.9449411027
9600000.068,300,0.74,0.26,685.8316399487,20.0522836810,5.3159979382,0.8751763825
9600000.068,300,0.76,0.24,692.3425686122,18.3306360211,5.0166989987,0.3585912824
9600000.068,300,0.78,0.22,696.2370144846,17.3895663233,3.7494188916,0.3378116460
9600000.068,300,0.8,0.2,701.3373192246,15.9232268343,3.8686660248,0.4528017665
9600000.068,300,0.82,0.18,704.5671879243,14.9884892831,2.1846539058,0.2397999205
9600000.068,300,0.84,0.16,707.9893648359,13.9866177173,7.7226100235,0.8565730923
9600000.068,300,0.86,0.14,714.2296981148,12.3401933062,2.2642929734,0.3449402326
9600000.068,300,0.88,0.12,718.7568971059,11.1802832972,3.3694895393,0.3937267627
9600000.068,300,0.9,0.1,722.3149172649,9.6223763276,1.1403628803,0.2486257555
9600000.068,300,0.92,0.08,726.0134178907,8.0313167582,2.5406253194,0.4483179674
9600000.068,300,0.94,0.06,736.0599989496,6.0958679822,5.0224173868,0.2399371261
9600000.068,300,0.96,0.04,741.5799265726,4.2137617392,4.0307325870,0.1488745318
9600000.068,300,0.98,0.02,747.8965466552,2.1770649234,5.1192241804,0.0957883201
10200000.066,300,0.02,0.98,57.9156865506,189.1640599159,1.0021528972,0.4498515053
10200000.066,300,0.04,0.96,109.7541608303,175.5056529366,1.0321432007,1.2989197671
10200000.066,300,0.06,0.94,155.1818158278,164.3389290527,4.1641720547,1.4562017162
10200000.066,300,0.08,0.92,196.9994410694,153.1810237604,3.1282188117,1.0542381321
10200000.066,300,0.1,0.9,235.9123485170,142.8259418247,3.6598011800,1.7828753642
10200000.066,300,0.12,0.88,269.2014909997,134.1190745404,3.1840379024,2.1627597930
10200000.066,300,0.14,0.86,299.2473986800,125.8079498399,2.7404881421,1.1496086714
10200000.066,300,0.16,0.84,327.9274179642,118.4580184653,6.9754496062,2.2058535177
10200000.066,300,0.18,0.82,354.3872093921,111.2201428779,6.6675758439,1.7908357524
10200000.066,300,0.2,0.8,378.4520134446,104.6386556140,2.8423351672,1.3569363972
10200000.066,300,0.22,0.78,401.9446210067,97.9594344858,4.8171621339,1.1465262552
10200000.066,300,0.24,0.76,422.5163259702,92.6565103855,2.7833048228,0.7648918050
10200000.066,300,0.26,0.74,440.3642556178,88.0546974657,2.8413963848,1.3238975348
10200000.066,300,0.28,0.72,461.2061922624,82.4662963286,4.1502127785,1.0271632581
10200000.066,300,0.3,0.7,474.8862619512,78.3886923168,3.1377689617,0.9271593216
10200000.066,300,0.32,0.68,493.9205923306,73.3852024979,6.3046502659,1.5523713064
10200000.066,300,0.34,0.66,509.7240538257,68.9611538182,4.0196592425,1.3002417958
10200000.066,300,0.36,0.64,525.1228042802,65.0008105518,4.4763905268,1.0232749147
10200000.066,300,0.38,0.62,536.5469122464,61.4780152976,6.2827792239,0.9766388806
10200000.066,300,0.4,0.6,548.1342321464,58.8148669560,7.1048663825,1.7596193495
10200000.066,300,0.42,0.58,559.1178042799,55.5970424673,5.2654206334,1.0886527006
10200000.066,300,0.44,0.56,569.2160312320,52.6205025998,6.0133031680,1.1655409942
10200000.066,300,0.46,0.54,580.7637983793,49.6541405805,8.9020450323,2.2030087809
10200000.066,300,0.48,0.52,590.7128159813,47.0854439958,2.2407552012,0.9031485342
10200000.066,300,0.5,0.5,601.4131540344,43.9085298152,6.2781189122,1.5099158531
10200000.066,300,0.52,0.48,609.0029181273,41.4929319363,3.9030868165,1.3001444271
10200000.066,300,0.54,0.46,618.8924702113,39.1368761266,2.1828073424,0.7079588952
10200000.066,300,0.56,0.44,626.0066010862,37.4133719211,8.2603395579,1.4178793242
10200000.066,300,0.58,0.42,634.1547409373,34.9208268581,5.4139342621,1.0659756096
10200000.066,300,0.6,0.4,640.1547571458,33.2084619260,3.7640097398,0.6863420926
10200000.066,300,0.62,0.38,649.1162288903,30.7041145375,5.7344566704,0.5711624339
10200000.066,300,0.64,0.36,655.3290116311,28.9095311580,6.3641048935,1.6058072221
10200000.066,300,0.66,0.34,661.7311020300,27.4020824453,5.4698574926,0.5176965194
10200000.066,300,0.68,0.32,667.1312802842,25.8278643966,2.7715801237,0.3599816699
10200000.066,300,0.7,0.3,673.2133116261,24.1061172788,7.4412516400,1.1863254788
10200000.066,300,0.72,0.28,680.0132026995,22.3342434302,4.6885314446,0.6567577715
10200000.066,300,0.74,0.26,684.8358198373,21.3330349163,6.3640068378,0.5331062162
10200000.066,300,0.76,0.24,690.2822793585,19.6962579118,4.7396157222,0.8193133501
10200000.066,300,0.78,0.22,694.0416093904,18.5776891947,5.5646269997,0.3704378635
10200000.066,300,0.8,0.2,696.0178831416,17.4044518406,2.7936939218,0.9205174524
10200000.066,300,0.82,0.18,703.5676398523,15.9979196417,5.1967905295,0.0958660378
10200000.066,300,0.84,0.16,708.2234989472,14.8261410019,7.5712747014,0.7119063455
10200000.066,300,0.86,0.14,711.6481308572,13.3202504614,4.8341115724,0.2387133052
10200000.066,300,0.88,0.12,717.0053921015,11.6839375933,3.2935766663,0.1501562312
10200000.066,300,0.9,0.1,721.5354097945,10.0893306957,3.3015615306,0.2343996186
10200000.066,300,0.92,0.08,729.0444317162,8.1412507792,6.1957776918,0.2542583003
10200000.066,300,0.94,0.06,736.1765659130,6.3899315424,2.0088647523,0.1422821524
10200000.066,300,0.96,0.04,741.6683974426,4.3608266719,3.1006541656,0.0838388807
10200000.066,300,0.98,0.02,748.6279543411,2.1965586520,4.1486373100,0.0655735964
10800000.064,300,0.02,0.98,58.6156338861,190.7792545779,1.1583131428,1.0154792392
10800000.064,300,0.04,0.96,110.5974073345,177.3212219118,1.9629368787,0.3823223353
10800000.064,300,0.06,0.94,155.6091674096,165.3552219994,2.7500283227,0.5673140453
10800000.064,300,0.08,0.92,198.4413434916,154.6809136803,3.6401087162,0.5056714219
10800000.064,300,0.1,0.9,234.3195091531,144.7905648885,2.7381516576,1.9152958861
10800000.064,300,0.12,0.88,267.3713351192,136.1451956769,5.9477641471,2.1862413863
10800000.064,300,0.14,0.86,299.1972985265,127.3091327112,2.3984709274,0.6933879681
10800000.064,300,0.16,0.84,328.2934855107,119.9129203073,3.8850174330,1.7289628124
10800000.064,300,0.18,0.82,354.9687712469,112.4330970467,6.0659152247,1.2114179783
10800000.064,300,0.2,0.8,378.5461217184,106.0272191038,1.7080681678,1.0174717618
10800000.064,300,0.22,0.78,399.8302308614,100.0594859198,5.7909287645,1.4712971158
10800000.064,300,0.24,0.76,421.4643136720,93.8952241243,5.5292921374,0.9737362413
10800000.064,300,0.26,0.74,441.9855547785,88.4131102221,7.8834160404,1.2800886813
10800000.064,300,0.28,0.72,460.6139011552,83.4912752565,3.7190108580,1.0242537766
10800000.064,300,0.3,0.7,477.0111994973,78.8147032242,3.3606067155,1.3277447499
10800000.064,300,0.32,0.68,488.3397443757,76.0949965473,4.9302391632,1.6536235630
10800000.064,300,0.34,0.66,506.5605610099,70.5893442993,5.6272494142,1.8303416499
10800000.064,300,0.36,0.64,521.8993003912,66.7603516334,5.4687019199,1.3876666299
10800000.064,300,0.38,0.62,532.0966365400,63.6192422605,5.8643872435,1.3043650744
10800000.064,300,0.4,0.6,543.8580794782,60.3755255914,8.4472338273,2.1329626894
10800000.064,300,0.42,0.58,559.1275333478,56.6081304558,5.9423953000,1.2684342316
10800000.064,300,0.44,0.56,570.0906471608,53.4367527594,8.3292029656,2.1443332056
10800000.064,300,0.46,0.54,579.9443744527,50.7238092129,6.9829127063,1.5084555025
