Index,GP_1,GP_2,RE_m_1,RE_m_2,R2_1,R2_2,MRE_1,MRE_2,RGR_1,RGR_2,CLR_1,CLR_2
1,0.31314343062943717,1.2725614524771816,0.8308478062051846,7.192964721410245,0.9987,0.999418,1.08046,1.3825439999999998,98.698054,47.116924,99.50108,84.76482
2,1.9944261224746183,3.4998763931019066,3.7054208634331225,15.234391590826073,0.997768,0.9994679999999999,1.6575159999999995,1.7983379999999998,14.113722,10.373428,64.51913400000001,15.552202
3,0.1851689464065202,1.8480598024208852,0.5187077222396509,6.695234065199938,0.997572,0.9847480000000001,1.067218,139.401034,99.036576,69.09804000000001,99.507084,91.39322600000001
4,1.3841870121200737,5.405498359842909,2.327003651336835,17.602104657266178,0.993728,0.996872,3.01156,5.992896000000001,36.622856,9.984252,85.15038399999999,11.314718000000001
5,0.6482969514148635,2.6534100077467393,1.2353771576501744,11.848802239533805,0.9984120000000001,0.999698,1.3476700000000001,1.5924979999999997,86.582098,10.65091,97.86155000000001,22.767675999999998
6,1.3377134037748453,5.691436320197784,2.2469940241750104,18.73396636445506,0.99461,0.996512,3.0399259999999995,5.993147999999999,31.421984000000005,9.742890000000001,86.999068,10.384992
7,0.6741080591541335,2.6621294226798144,1.2771960754013112,11.738203685480416,0.998182,0.999732,1.398678,1.593404,86.266622,10.631772,97.71493400000001,22.578728
8,1.9913258745356475,3.529370887824424,3.706520982305759,15.281395677491687,0.997804,0.999488,1.647686,1.7904720000000003,14.116042000000002,10.373108,64.79580200000001,14.940282
9,0.7300074714085323,2.70891166145154,1.3636450899233155,12.01093412242685,0.9981279999999999,0.999714,1.4740440000000001,1.5986779999999998,83.520362,10.44643,96.26123600000001,21.973764000000003
10,1.299899573761098,5.491489668914357,2.1568534715159804,18.294123228224464,0.9944639999999999,0.996198,3.07508,6.005137999999999,34.53589999999999,9.877096000000002,85.740452,10.584745999999999
11,0.7293580404608626,2.7043339035787546,1.3632791207242754,11.990814150504818,0.9981279999999999,0.999724,1.4725059999999999,1.595788,83.36918,10.44723,96.254352,22.012418
12,0.4909637807382717,2.478419966196096,1.204434649023471,25.066879880812948,0.998094,0.993234,1.036978,3.216658,98.666116,51.017534,99.128054,72.167694
