Index,GP_1,GP_2,RE_m_1,RE_m_2,R2_1,R2_2,MRE_1,MRE_2,RGR_1,RGR_2,CLR_1,CLR_2
2,4.691025458393097,27.46042512814604,16.82603400275244,37379.78958136058,0.982824,0.99301,5.139108,7.940104,12.53098,8.570163999999998,64.93003,21.33074
3,0.9604870818397985,54.8425495179038,4.494983139814344,102655.89006061306,0.9894599999999999,0.964592,3.4864400000000004,18.674598,96.08508400000001,40.033704,98.475572,81.73953599999999
4,1.7789591618913465,17.895559578561922,6.139117679205463,19585.308738561467,0.9860319999999999,0.9922880000000001,4.487948,8.316,69.87122600000001,10.198025999999999,98.17429399999999,29.532066
5,1.9489651244698953,11.227409633793169,6.863457660514258,4945.738194166361,0.98657,0.9938339999999999,4.30976,7.221958000000001,66.166858,9.292068,97.93605600000001,39.217957999999996
6,1.5362587599961466,12.04761907482447,5.923366094491434,9466.907407474713,0.9870659999999999,0.9933039999999999,3.948012,6.841458,80.37485,14.872096,98.26110200000001,48.812644
7,1.9517661820549843,11.109420197944369,6.879349005434924,4680.079668241032,0.9866139999999999,0.993852,4.302756,7.235485999999999,66.01335800000001,9.311052,97.94219,39.50626199999999
8,4.704673740886706,14.99220233747241,16.666372820692867,5732.145765813702,0.982904,0.99308,5.202869999999999,7.905172,12.516097999999998,8.553090000000001,64.38381600000001,21.258398
9,2.2599063787411735,11.999121931095734,7.931905482050454,5161.77988410052,0.98423,0.992898,4.708372,7.3264879999999994,49.657844,9.013853999999998,97.421176,34.640986
10,1.544527909326453,9.730085238725467,6.402594903351277,3641.4556347465414,0.9869899999999999,0.9930999999999999,3.952956,6.874094,79.89201399999999,15.635421999999998,98.25076200000001,49.406915999999995
11,2.1177286466463436,15.782181014221552,7.43627772375335,14809.815504594328,0.9844459999999999,0.9929519999999997,4.68107,7.325406,58.601572,9.033923999999999,97.743234,34.85581
12,0.9264144676272796,9.996784226902713,4.3821141126540955,7601.910147170449,0.9894059999999999,0.981692,3.5602219999999996,7.241252,96.047168,43.434152,98.50658,80.282706
13,1.824498888154213,15.923959435274515,6.407457656412495,15054.714562624871,0.9865939999999999,0.99241,4.5097439999999995,8.084912000000001,68.06673800000002,10.10106,98.15964800000002,30.35905
14,1.9192854956474699,14.245902403322788,6.819096279384507,12074.12844866609,0.9864599999999999,0.9935499999999999,4.4048620000000005,7.491440000000001,66.35387399999999,9.723718000000002,98.16249400000001,36.121739999999996
15,1.7705926980237408,12.246951863215024,6.479197375116185,5945.879234944033,0.98664,0.9926720000000001,4.328180000000001,7.865328000000001,70.34889600000001,10.836302,98.207518,32.679086
16,1.9075654491385186,14.036997954011245,6.945601905317218,11131.21028641878,0.98657,0.993848,4.3783900000000004,7.298051999999999,66.091466,10.069435999999998,98.204108,38.1682
17,1.9318030922136549,11.517729435132653,6.813603210608191,5716.163286095601,0.9866699999999998,0.9938199999999999,4.286440000000001,7.187848,66.698144,9.296266,97.962644,39.36732799999999
18,1.7856702018759747,13.322087266804052,6.331825679266408,10677.548023145655,0.9875419999999999,0.9943259999999999,4.135158,7.10399,72.565684,9.372438,98.328496,40.479582
19,1.7113078800292258,21.1214242019283,6.450981747270634,30559.47204718811,0.986986,0.993466,4.340794,7.331728,74.51766,13.613940000000001,98.24935600000002,44.087454
20,1.7870693723491184,12.612795504790723,6.342737347278837,8879.150142092267,0.9875,0.99432,4.13938,7.101308,72.429812,9.369367999999998,98.31582399999999,40.447474
21,1.510664053029033,10.585536132463941,5.907962387909159,5477.007716564879,0.9874579999999998,0.9934359999999999,3.9155860000000002,6.781224,81.9197,14.490034,98.486746,48.027308000000005
22,1.9114630205232224,10.707650730578067,6.735067909605211,3649.4792280482534,0.9864719999999999,0.99384,4.3551020000000005,7.318634,66.36790599999999,9.366626,98.134456,36.58676
23,1.9210501202587085,11.695271005106337,6.799078814258651,6122.435897444066,0.9866739999999998,0.9938579999999999,4.279142,7.205755999999999,67.036686,9.288459999999999,97.96626800000001,39.27225
24,1.7870347284466566,13.332824730849424,6.336263032404406,10668.41213645733,0.987512,0.9943079999999999,4.13983,7.097068,72.460904,9.371736,98.34636,40.46274400000001
25,1.9219831484508179,11.616384501222262,6.8232907979756465,5931.092643095344,0.9865379999999999,0.9938419999999999,4.283523999999999,7.203505999999999,67.20779999999999,9.287835999999999,97.90322200000001,39.268946
26,4.7040650835748545,14.36773893642138,16.66544200493472,4137.860788482004,0.982924,0.993078,5.2020100000000005,7.900974,12.516255999999997,8.55317,64.38561999999999,21.259108
27,2.1138412316173545,20.468622046526512,7.427576025834394,26710.8987064628,0.9844339999999999,0.9928939999999998,4.6820260000000005,7.329528,58.594863999999994,9.035026,97.75331200000001,34.883268
28,1.787073657757875,13.367691441548057,6.335218755947486,10768.537999086302,0.9875179999999999,0.994288,4.1401959999999995,7.104696000000001,72.47483600000001,9.343007999999998,98.342188,40.384586000000006
29,2.1143213256344806,20.457262457883314,7.430031731614754,26701.066525894195,0.9844359999999999,0.9928779999999999,4.6813780000000005,7.328006,58.594392000000006,9.034868000000001,97.74386799999999,34.88374
30,2.1125345158600153,12.583025768717743,7.67273885529898,6745.4292381732785,0.984904,0.993048,4.613106,7.255306000000001,57.459874,9.073426,98.006542,35.199138000000005
31,1.7879179403272583,13.692367830165649,6.216375746190961,9857.693176834391,0.9864279999999999,0.992788,4.444122,7.998032,68.44119399999998,10.43667,98.18647200000001,30.858962000000002
32,1.7872228168604976,12.915779731917567,6.334801216993301,9609.072296886083,0.9875179999999999,0.9943019999999999,4.1419120000000005,7.102832,72.42871,9.370631999999999,98.35721799999999,40.452038
33,1.579029259864564,9.914860218360234,6.434816983573395,4054.4195507117247,0.987408,0.9931219999999998,3.9043100000000006,6.759766,78.84786199999999,15.244704,98.48460399999999,48.995259999999995
34,1.787013303765586,13.180969298727868,6.335190195635438,10294.179482392115,0.98752,0.994288,4.140105999999999,7.103140000000002,72.47224,9.342773999999999,98.34203,40.38301800000001
35,2.11607085104384,20.457262457883314,7.432287559151047,26701.066525894195,0.9844359999999999,0.9928779999999999,4.681088,7.328006,58.579910000000005,9.034868000000001,97.74386799999999,34.88374
36,2.1118409607352198,12.839470529044968,7.673050378861028,7437.170458479668,0.9848279999999999,0.9930059999999999,4.618532,7.249294,57.462068,9.05832,98.00772,34.86234
